product_href,img_url,Mfr_Part,Mfr,Availability,Price,Qty,Datasheet,Mount,Shape,Material ,Package,Series,Size,Product-Status,Efficiency-Type,Height Seated ,REACH_SVHC,RoHS_Status,Category,Subcategory,Name,Title,public_id
https://www.utmel.com/productdetail/mallorysonalertproductsinc-sc628nlr-4246,https://static.utmel.com/80dimg/mallorysonalertproductsinc-sc628nlr-2721.jpg,SC628NLR,,716,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-sc628nlr-datasheets-9386.pdf,External,,,Bulk,-,1.687Dia 42.85mm,Active,,-,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-sc628md-2849,https://static.utmel.com/80dimg/mallorysonalertproductsinc-sc628cpn-1923.jpg,SC628MD,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-sc628mh-datasheets-4091.pdf,External,,,Bulk,-,Active,Active,,-,,,,,,,
https://www.utmel.com/productdetail/puiaudioinc-smi1324tw5v2r-2290,https://static.utmel.com/80dimg/puiaudioinc-smi1324tw5v2r-1672.jpg,SMI-1324-TW-5V-2-R,,In Stock,,1,,-,,,Bulk,-,0.197Lx0.197W 5.00mmx5.00mm,Active,,1.946 49.43mm,,,,,,,
https://www.utmel.com/productdetail/omronautomationandsafety-m2bjb06-3078,https://static.utmel.com/80dimg/omronautomationandsafety-m2bjbh24ed-1956.jpg,M2BJ-B06,,In Stock,,1,https://pdf.utmel.com/r/datasheets/omronautomationandsafety-m2bjbh24ed-datasheets-5314.pdf,-,,,Bulk,-,1.692Dia 42.98mm,Active,,0.453 11.50mm,,,,,,,
https://www.utmel.com/productdetail/puiaudioinc-smi1324tw3vr-2469,https://static.utmel.com/80dimg/puiaudioinc-smi1324tw3vr-1851.jpg,SMI-1324-TW-3V-R,,In Stock,,1,,-,,,Bulk,-,1.687Dia 42.85mm,Active,,-,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-sc110er-5167,https://static.utmel.com/80dimg/mallorysonalertproductsinc-sc110er-3594.jpg,SC110ER,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-sc110er-datasheets-4902.pdf,Base,,,Bulk,-,1.692Dia 42.98mm,Active,,56.7mm,,,,,,,
https://www.utmel.com/productdetail/tdkcorporation-ps1240p02bt-2078,https://static.utmel.com/80dimg/tdkcorporation-ps1240p02bt-1452.jpg,PS1240P02BT,,16790,,1,https://pdf.utmel.com/r/datasheets/tdkcorporation-ps1240p02bt-datasheets-931.pdf,Panel,,,Bulk,-,0.630Dia 16.00mm,Active,,42.5mm,,,,,,,
https://www.utmel.com/productdetail/puiaudioinc-smt0540t2r-2419,https://static.utmel.com/80dimg/puiaudioinc-smt0540t2r-1753.jpg,SMT-0540-T-2-R,,In Stock,,1,,External,,,Bulk,-,0.906Lx0.906W 23.00mmx23.00mm,Active,,56.7mm,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-sc628ahr-4251,https://static.utmel.com/80dimg/mallorysonalertproductsinc-sc628ahr-2726.jpg,SC628AHR,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-sc628ahr-datasheets-9407.pdf,-,,,Bulk,-,0.906Lx0.906W 23.00mmx23.00mm,1 (Unlimited),,42.5mm,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-sch628r-4762,https://static.utmel.com/80dimg/mallorysonalertproductsinc-sch628r-3213.jpg,SCH628R,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-sch628r-datasheets-2207.pdf,-,,,Bulk,-,0.906Lx0.906W 23.00mmx23.00mm,Active,,56.7mm,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-sc648s-4793,https://static.utmel.com/80dimg/mallorysonalertproductsinc-sc110p-3188.jpg,SC648S,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-sc648s-datasheets-2435.pdf,Through Hole,,,Bulk,-,0.906Lx0.906W 23.00mmx23.00mm,Active,,-,,,,,,,
https://www.utmel.com/productdetail/puiaudioinc-at1620twt12vr-4651,https://static.utmel.com/80dimg/puiaudioinc-at1620twt12vr-3104.jpg,AT-1620-TWT-12V-R,,In Stock,,1,https://pdf.utmel.com/r/datasheets/puiaudio-at1620twt12vr-datasheets-0370.pdf,-,,,Bulk,-,1.687Dia 42.85mm,Active,,56.7mm,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-mss5mmp-5078,https://static.utmel.com/80dimg/mallorysonalertproductsinc-mss5mmp-3507.jpg,MSS5MMP,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-mss5mmp-datasheets-4346.pdf,300,,,Bulk,-,0.866Dia 22.00mm,Active,,56.7mm,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-mss5mmt-5092,https://static.utmel.com/80dimg/mallorysonalertproductsinc-mss5mmt-3521.jpg,MSS5MMT,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-mss5mmt-datasheets-4430.pdf,-,,,Bulk,-,1.692Dia 42.98mm,Active,,56.7mm,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-mss5mme-5085,https://static.utmel.com/80dimg/mallorysonalertproductsinc-mss5mme-3514.jpg,MSS5MME,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-mss5mme-datasheets-4388.pdf,PCB,,,Bulk,-,1.210Dia 30.74mm,Active,,56.7mm,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-mss5mmv-5120,https://static.utmel.com/80dimg/mallorysonalertproductsinc-mss5mmv-3549.jpg,MSS5MMV,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-mss5mmv-datasheets-4586.pdf,-,,,Tray,-,1.673Dia 42.50mm,Active,,56.7mm,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-sc616cp-5008,https://static.utmel.com/80dimg/mallorysonalertproductsinc-sc648ae-2130.jpg,SC616CP,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-sc616cp-datasheets-3812.pdf,-,,,Bulk,-,1.210Dia 30.74mm,Active,,56.7mm,,,,,,,
https://www.utmel.com/productdetail/murataelectronics-pkm22eph2001-4662,https://static.utmel.com/80dimg/murataelectronics-pkm22eph2001-3115.jpg,PKM22EPH2001,,In Stock,,1,https://pdf.utmel.com/r/datasheets/murataelectronics-pkm22epth2002b0-datasheets-313.pdf,Panel,,,Bulk,,1.673Dia 42.50mm,Active,,16.5mm,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-sc630jwr-6371,https://static.utmel.com/80dimg/mallorysonalertproductsinc-sc630jwr-4310.jpg,SC630JWR,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-sc616j-datasheets-283.pdf,-,,,Bulk,,1.210Dia 30.74mm,Active,,16.9mm,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-za120sadl1-6481,https://static.utmel.com/80fimg/mallorysonalert-za120sadl1-1736.jpg,ZA120SADL1,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-za120sadl1-datasheets-1649.pdf,-,,,Bulk,,1.692Dia 42.98mm,Active,,56.7mm,,,,,,,
https://www.utmel.com/productdetail/puiaudioinc-ai4228psp120r-4775,https://static.utmel.com/80dimg/puiaudioinc-ai4228psp120r-3226.jpg,AI-4228-P-SP120-R,,In Stock,,1,https://pdf.utmel.com/r/datasheets/puiaudio-ai4228psp120r-datasheets-0697.pdf,External,,,Bulk,SC,1.210Dia 30.74mm,Active,,56.7mm,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-za120masu2-6454,https://static.utmel.com/80fimg/mallorysonalert-za120masu2-1546.jpg,ZA120MASU2,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-za120masu2-datasheets-1450.pdf,Surface Mount,,,Bulk,ZA,1.210Dia 30.74mm,Active,,56.7mm,,,,,,,
https://www.utmel.com/productdetail/puiaudioinc-ai4228psp250r-4844,https://static.utmel.com/80dimg/puiaudioinc-ai4228psp250r-3294.jpg,AI-4228-P-SP250-R,,In Stock,,1,https://pdf.utmel.com/r/datasheets/puiaudio-ai4228psp250r-datasheets-0812.pdf,Surface Mount,,,Bulk,ZA,1.210Dia 30.74mm,Active,,-,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-za028sddl1-6205,https://static.utmel.com/80fimg/mallorysonalert-za028sddl1-1660.jpg,ZA028SDDL1,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-za028sddl1-datasheets-0397.pdf,-,,,Bulk,AS,1.210Dia 30.74mm,Active,,56.7mm,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-sc628fj-6332,https://static.utmel.com/80dimg/mallorysonalertproductsinc-sc628cpn-1923.jpg,SC628FJ,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-sc628fj-datasheets-0796.pdf,-,,,Bulk,CMS,1.210Dia 30.74mm,Active,,-,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-za048saps1-6451,https://static.utmel.com/80fimg/mallorysonalert-za048saps1-1767.jpg,ZA048SAPS1,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-za048saps1-datasheets-1426.pdf,200,,,Bulk,AS,1.210Dia 30.74mm,1 (Unlimited),,-,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-za048maps1-6458,https://static.utmel.com/80fimg/mallorysonalert-za048maps1-1601.jpg,ZA048MAPS1,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-za048maps1-datasheets-1483.pdf,Base,,,Bulk,CMS,0.650Dia 16.50mm,Active,,-,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-za048sasu2-6463,https://static.utmel.com/80fimg/mallorysonalert-za048sasu2-1725.jpg,ZA048SASU2,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-za048sasu2-datasheets-1522.pdf,Base,,,Bulk,SC,Active,Active,,-,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-za048mass1-6464,https://static.utmel.com/80fimg/mallorysonalert-za048mass1-1609.jpg,ZA048MASS1,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-za048mass1-datasheets-1531.pdf,Panel,,,Bulk,ZA,1.210Dia 30.74mm,Active,,-,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-za028lass1-6538,https://static.utmel.com/80dimg/mallorysonalertproductsinc-za028lasu2-2102.jpg,ZA028LASS1,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-za028lass1-datasheets-2110.pdf,-,,,Bulk,ZA,1.210Dia 30.74mm,Active,,-,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-za048ladl1-6621,https://static.utmel.com/80fimg/mallorysonalert-za048ladl1-1624.jpg,ZA048LADL1,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-za048ladl1-datasheets-2652.pdf,,,,Bulk,SC,1.210Dia 30.74mm,Active,,-,,,,,,,
https://www.utmel.com/productdetail/puiaudioinc-at1750tfllw95r-2131,https://static.utmel.com/80dimg/puiaudioinc-at1750tfllw95r-1523.jpg,AT-1750-TFL-LW95-R,,In Stock,,1,https://pdf.utmel.com/r/datasheets/puiaudio-at1750tfllw95r-datasheets-7805.pdf,-,,,Bulk,ZA,Active,Active,,-,,,,,,,
https://www.utmel.com/productdetail/cuidevices-cmi1240smt-2331,https://static.utmel.com/80dimg/cuidevices-cmi1240smt-1713.jpg,CMI-1240-SMT,,1360,,1,https://pdf.utmel.com/r/datasheets/cuidevices-cmi1240smt-datasheets-2822.pdf,-,,,Bulk,ZA,1.210Dia 30.74mm,Active,,-,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-za028sdss1-6240,https://static.utmel.com/80fimg/mallorysonalert-za028sdss1-1617.jpg,ZA028SDSS1,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-za028sdss1-datasheets-0599.pdf,-,,,Bulk,AS,,Active,,-,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-za048masu2-6461,https://static.utmel.com/80fimg/mallorysonalert-za048masu2-1769.jpg,ZA048MASU2,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-za048masu2-datasheets-1508.pdf,-,,,Bulk,CMS,1.673Dia 42.50mm,Active,,-,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-za048lass1-6626,https://static.utmel.com/80fimg/mallorysonalert-za048lass1-1607.jpg,ZA048LASS1,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-za048lass1-datasheets-2693.pdf,-,,,Bulk,,1.210Dia 30.74mm,Active,,-,,,,,,,
https://www.utmel.com/productdetail/cuidevices-cep1153-2488,https://static.utmel.com/80dimg/cuidevices-cep1153-1870.jpg,CEP-1153,,1414,,1,https://pdf.utmel.com/r/datasheets/cuidevices-cep1153-datasheets-3650.pdf,,,,Bulk,,1.692Dia 42.98mm,Active,,,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-za028sadl1-6520,https://static.utmel.com/80fimg/mallorysonalert-za028sadl1-1653.jpg,ZA028SADL1,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-za028sadl1-datasheets-1966.pdf,,,,Bulk,,,Active,,,,,,,,,
